origin,destination,4_7,7_10,10_13,13_16,16_19,19_22,origin_id,destination_id
5107_transmilenio-troncal,7103_transmilenio-troncal,16.166666666666668,16.516666666666666,21.65,21.65,20.966666666666665,21.65,5107,7103
5107_transmilenio-troncal,7108_transmilenio-troncal,9.05,9.116666666666667,22.683333333333334,22.683333333333334,21.9,22.683333333333334,5107,7108
5107_transmilenio-troncal,7109_transmilenio-troncal,6.983333333333333,7.05,20.616666666666667,20.616666666666667,19.833333333333332,20.616666666666667,5107,7109
5107_transmilenio-troncal,7106_transmilenio-troncal,12.066666666666666,12.216666666666665,25.833333333333336,25.833333333333336,24.833333333333332,25.833333333333336,5107,7106
5107_transmilenio-troncal,7101_transmilenio-troncal,19.666666666666668,20.016666666666666,25.58333333333333,25.58333333333333,24.78333333333333,25.666666666666664,5107,7101
5107_transmilenio-troncal,7105_transmilenio-troncal,12.95,13.016666666666666,25.15,25.15,24.466666666666665,25.15,5107,7105
5107_transmilenio-troncal,7110_transmilenio-troncal,9.15,9.216666666666667,22.866666666666667,22.866666666666667,22.0,22.866666666666667,5107,7110
5107_transmilenio-troncal,12003_transmilenio-troncal,5.2,5.466666666666667,5.466666666666667,5.466666666666667,5.2,5.466666666666667,5107,12003
5107_transmilenio-troncal,7111_transmilenio-troncal,10.2,10.416666666666666,23.983333333333334,23.983333333333334,23.049999999999997,23.983333333333334,5107,7111
5107_transmilenio-troncal,7104_transmilenio-troncal,14.666666666666666,14.799999999999999,23.816666666666666,23.816666666666666,23.133333333333333,24.099999999999998,5107,7104
5107_transmilenio-troncal,7107_transmilenio-troncal,10.166666666666666,10.233333333333333,23.85,23.85,22.933333333333334,23.85,5107,7107
5107_transmilenio-troncal,5100_transmilenio-troncal,5.716666666666667,5.783333333333333,5.783333333333333,5.783333333333333,5.716666666666667,5.783333333333333,5107,5100
5107_transmilenio-troncal,5002_transmilenio-troncal,9.0,9.066666666666666,9.066666666666666,9.066666666666666,8.85,9.066666666666666,5107,5002
5107_transmilenio-troncal,12002_transmilenio-troncal,4.216666666666667,4.283333333333333,4.283333333333333,4.283333333333333,4.216666666666667,4.283333333333333,5107,12002
5107_transmilenio-troncal,12001_transmilenio-troncal,3.2333333333333334,3.2666666666666666,3.2666666666666666,3.2666666666666666,3.2666666666666666,3.2666666666666666,5107,12001
5107_transmilenio-troncal,14001_transmilenio-troncal,7.733333333333333,8.116666666666667,8.4,8.4,7.95,8.216666666666667,5107,14001
5107_transmilenio-troncal,5101_transmilenio-troncal,6.4833333333333325,6.800000000000001,6.800000000000001,6.800000000000001,6.4833333333333325,6.800000000000001,5107,5101
5107_transmilenio-troncal,5103_transmilenio-troncal,3.933333333333333,4.133333333333334,4.133333333333334,4.133333333333334,3.933333333333333,4.133333333333334,5107,5103
5107_transmilenio-troncal,5102_transmilenio-troncal,5.1,5.333333333333334,5.333333333333334,5.333333333333334,5.1,5.333333333333334,5107,5102
5107_transmilenio-troncal,5001_transmilenio-troncal,9.683333333333334,9.75,9.95,10.916666666666666,10.633333333333333,10.916666666666666,5107,5001
5107_transmilenio-troncal,5000_transmilenio-troncal,11.0,11.35,12.083333333333332,13.049999999999999,12.683333333333334,13.049999999999999,5107,5000
5107_transmilenio-troncal,5105_transmilenio-troncal,1.7166666666666666,1.7833333333333334,1.7833333333333334,1.7833333333333334,1.7166666666666666,1.7833333333333334,5107,5105
5107_transmilenio-troncal,12000_transmilenio-troncal,1.9166666666666667,1.9166666666666667,1.9166666666666667,1.9166666666666667,1.9166666666666667,1.9166666666666667,5107,12000
5107_transmilenio-troncal,12004_transmilenio-troncal,6.483333333333333,6.75,6.783333333333333,6.783333333333333,6.516666666666667,6.783333333333333,5107,12004
5107_transmilenio-troncal,5005_transmilenio-troncal,8.216666666666667,8.283333333333333,8.283333333333333,8.283333333333333,8.216666666666667,8.283333333333333,5107,5005
5107_transmilenio-troncal,12007_transmilenio-troncal,3.2,3.3666666666666667,3.3666666666666667,3.3666666666666667,3.2,3.3666666666666667,5107,12007
5107_transmilenio-troncal,7005_transmilenio-troncal,19.366666666666667,19.8,32.66666666666667,32.91666666666667,32.03333333333333,32.650000000000006,5107,7005
5107_transmilenio-troncal,7112_transmilenio-troncal,12.45,12.766666666666666,24.200000000000003,24.450000000000003,23.916666666666664,24.183333333333337,5107,7112
5107_transmilenio-troncal,7006_transmilenio-troncal,18.366666666666667,19.0,31.26666666666667,31.51666666666667,30.63333333333333,31.250000000000004,5107,7006
5107_transmilenio-troncal,7002_transmilenio-troncal,24.1,24.733333333333334,37.0,37.25,36.46666666666666,37.083333333333336,5107,7002
5107_transmilenio-troncal,7008_transmilenio-troncal,15.916666666666666,16.433333333333334,29.55,29.8,28.799999999999997,29.11666666666667,5107,7008
5107_transmilenio-troncal,7007_transmilenio-troncal,17.916666666666664,18.133333333333333,31.55,31.8,30.799999999999997,31.11666666666667,5107,7007
5107_transmilenio-troncal,7001_transmilenio-troncal,25.849999999999998,26.566666666666666,39.5,39.75,38.016666666666666,38.76666666666667,5107,7001
5107_transmilenio-troncal,7009_transmilenio-troncal,14.616666666666667,15.05,27.666666666666668,27.916666666666668,27.33333333333333,27.650000000000002,5107,7009
5107_transmilenio-troncal,7003_transmilenio-troncal,21.616666666666667,22.05,34.91666666666667,35.16666666666667,34.28333333333333,34.900000000000006,5107,7003
5107_transmilenio-troncal,7113_transmilenio-troncal,13.083333333333332,13.299999999999999,25.46666666666667,25.71666666666667,25.13333333333333,25.450000000000003,5107,7113
5107_transmilenio-troncal,7004_transmilenio-troncal,21.15,21.866666666666667,34.18333333333334,34.43333333333334,33.416666666666664,34.16666666666667,5107,7004
5107_transmilenio-troncal,8002_transmilenio-troncal,21.166666666666664,21.999999999999996,22.15,22.4,21.316666666666663,22.133333333333333,5107,8002
5107_transmilenio-troncal,9100_transmilenio-troncal,18.016666666666666,18.799999999999997,18.95,19.2,18.166666666666664,18.933333333333334,5107,9100
5107_transmilenio-troncal,9105_transmilenio-troncal,14.999999999999998,15.433333333333332,15.583333333333334,15.833333333333334,15.299999999999999,15.566666666666668,5107,9105
5107_transmilenio-troncal,9107_transmilenio-troncal,12.216666666666665,12.649999999999999,12.8,13.05,12.516666666666666,12.783333333333335,5107,9107
5107_transmilenio-troncal,9106_transmilenio-troncal,13.866666666666665,14.299999999999999,14.450000000000001,14.700000000000001,14.166666666666666,14.433333333333335,5107,9106
5107_transmilenio-troncal,9103_transmilenio-troncal,16.5,16.93333333333333,17.083333333333336,17.333333333333336,16.799999999999997,17.06666666666667,5107,9103
5107_transmilenio-troncal,8001_transmilenio-troncal,22.216666666666665,22.999999999999996,23.15,23.4,22.366666666666664,23.133333333333333,5107,8001
5107_transmilenio-troncal,8000_transmilenio-troncal,22.016666666666666,22.999999999999996,23.116666666666667,23.366666666666667,22.133333333333333,22.9,5107,8000
5107_transmilenio-troncal,9101_transmilenio-troncal,18.71666666666667,19.15,19.300000000000004,19.550000000000004,19.016666666666666,19.28333333333334,5107,9101
5107_transmilenio-troncal,9104_transmilenio-troncal,15.15,15.566666666666666,16.0,16.25,15.283333333333335,15.7,5107,9104
5107_transmilenio-troncal,9004_transmilenio-troncal,19.65,20.43333333333333,20.583333333333332,20.833333333333332,19.799999999999997,20.566666666666666,5107,9004
5107_transmilenio-troncal,9002_transmilenio-troncal,21.0,21.43333333333333,21.583333333333336,21.833333333333336,21.299999999999997,21.56666666666667,5107,9002
5107_transmilenio-troncal,9001_transmilenio-troncal,19.5,19.93333333333333,20.083333333333336,20.333333333333336,19.799999999999997,20.06666666666667,5107,9001
5107_transmilenio-troncal,9000_transmilenio-troncal,22.5,22.93333333333333,23.083333333333336,23.333333333333336,22.799999999999997,23.06666666666667,5107,9000
5107_transmilenio-troncal,9003_transmilenio-troncal,20.666666666666664,21.58333333333333,22.916666666666664,23.166666666666664,22.13333333333333,22.9,5107,9003
5107_transmilenio-troncal,14005_transmilenio-troncal,11.85,12.133333333333333,12.4,12.733333333333333,12.083333333333332,12.35,5107,14005
5107_transmilenio-troncal,14004_transmilenio-troncal,10.5,10.783333333333333,11.0,11.333333333333332,10.733333333333333,11.0,5107,14004
5107_transmilenio-troncal,6100_transmilenio-troncal,18.133333333333333,18.683333333333334,26.049999999999997,26.049999999999997,25.23333333333333,26.049999999999997,5107,6100
5107_transmilenio-troncal,6103_transmilenio-troncal,13.583333333333334,13.95,21.216666666666665,21.216666666666665,20.4,21.216666666666665,5107,6103
5107_transmilenio-troncal,6109_transmilenio-troncal,13.816666666666666,14.1,14.25,14.5,13.966666666666667,14.233333333333334,5107,6109
5107_transmilenio-troncal,6107_transmilenio-troncal,11.433333333333334,11.7,15.966666666666667,15.966666666666667,15.316666666666666,15.966666666666667,5107,6107
5107_transmilenio-troncal,6106_transmilenio-troncal,9.75,9.95,17.71666666666667,17.71666666666667,17.066666666666666,17.71666666666667,5107,6106
5107_transmilenio-troncal,6101_transmilenio-troncal,16.766666666666666,17.266666666666666,24.416666666666664,24.416666666666664,23.599999999999998,24.416666666666664,5107,6101
5107_transmilenio-troncal,6104_transmilenio-troncal,12.75,13.049999999999999,19.816666666666666,19.816666666666666,19.0,19.816666666666666,5107,6104
5107_transmilenio-troncal,6001_transmilenio-troncal,21.566666666666666,22.066666666666666,29.33333333333333,29.33333333333333,28.499999999999996,29.33333333333333,5107,6001
5107_transmilenio-troncal,6002_transmilenio-troncal,19.633333333333333,20.05,27.316666666666663,27.316666666666663,26.499999999999996,27.316666666666663,5107,6002
5107_transmilenio-troncal,6108_transmilenio-troncal,13.116666666666667,13.45,14.216666666666667,14.216666666666667,13.566666666666666,14.216666666666667,5107,6108
5107_transmilenio-troncal,6000_transmilenio-troncal,23.066666666666666,23.866666666666667,31.23333333333333,31.23333333333333,30.166666666666664,31.23333333333333,5107,6000
5107_transmilenio-troncal,6105_transmilenio-troncal,10.983333333333334,11.216666666666665,19.083333333333336,19.083333333333336,18.433333333333334,19.083333333333336,5107,6105
5107_transmilenio-troncal,6102_transmilenio-troncal,14.933333333333334,15.35,22.616666666666664,22.616666666666664,21.799999999999997,22.616666666666664,5107,6102
5107_transmilenio-troncal,6111_transmilenio-troncal,13.483333333333333,14.033333333333333,14.133333333333333,14.133333333333333,13.483333333333333,14.133333333333333,5107,6111
5107_transmilenio-troncal,10005_transmilenio-troncal,13.833333333333332,14.116666666666665,14.266666666666666,14.516666666666666,13.983333333333333,14.25,5107,10005
5107_transmilenio-troncal,10001_transmilenio-troncal,23.083333333333332,23.366666666666667,23.516666666666666,23.766666666666666,23.233333333333334,23.5,5107,10001
5107_transmilenio-troncal,9108_transmilenio-troncal,11.2,11.583333333333332,12.683333333333332,12.933333333333332,12.399999999999999,12.666666666666666,5107,9108
5107_transmilenio-troncal,10010_transmilenio-troncal,18.083333333333332,18.366666666666667,18.516666666666666,18.766666666666666,18.233333333333334,18.5,5107,10010
5107_transmilenio-troncal,10007_transmilenio-troncal,8.883333333333333,9.333333333333334,9.333333333333334,9.333333333333334,8.883333333333333,9.333333333333334,5107,10007
5107_transmilenio-troncal,10000_transmilenio-troncal,23.2,23.483333333333334,23.633333333333333,23.883333333333333,23.35,23.616666666666667,5107,10000
5107_transmilenio-troncal,10002_transmilenio-troncal,20.583333333333332,20.866666666666667,21.016666666666666,21.266666666666666,20.733333333333334,21.0,5107,10002
5107_transmilenio-troncal,10008_transmilenio-troncal,16.133333333333333,16.583333333333336,16.583333333333336,16.583333333333336,16.133333333333333,16.583333333333336,5107,10008
5107_transmilenio-troncal,10006_transmilenio-troncal,18.633333333333333,19.083333333333336,19.083333333333336,19.083333333333336,18.633333333333333,19.083333333333336,5107,10006
5107_transmilenio-troncal,7000_transmilenio-troncal,26.033333333333335,26.683333333333334,39.7,39.95,38.666666666666664,39.68333333333334,5107,7000
5107_transmilenio-troncal,7102_transmilenio-troncal,17.333333333333336,17.633333333333333,23.116666666666664,23.116666666666664,22.43333333333333,23.2,5107,7102
5107_transmilenio-troncal,7506_transmilenio-troncal,29.533333333333335,30.183333333333334,43.2,43.45,42.08333333333333,43.18333333333334,5107,7506
5107_transmilenio-troncal,7505_transmilenio-troncal,31.533333333333335,32.18333333333334,45.2,45.45,44.08333333333333,45.18333333333334,5107,7505
5107_transmilenio-troncal,7503_transmilenio-troncal,32.95,34.166666666666664,46.333333333333336,46.583333333333336,45.0,46.31666666666667,5107,7503
5107_transmilenio-troncal,7504_transmilenio-troncal,30.95,32.166666666666664,44.333333333333336,44.583333333333336,43.0,44.31666666666667,5107,7504
5107_transmilenio-troncal,10009_transmilenio-troncal,22.883333333333333,23.333333333333336,23.333333333333336,23.333333333333336,22.883333333333333,23.333333333333336,5107,10009
5107_transmilenio-troncal,7010_transmilenio-troncal,27.533333333333335,28.183333333333334,41.2,41.45,40.166666666666664,41.18333333333334,5107,7010
5107_transmilenio-troncal,7201_transmilenio-troncal,11.15,11.216666666666667,22.450000000000003,22.700000000000003,22.166666666666664,22.433333333333337,5107,7201
5107_transmilenio-troncal,7200_transmilenio-troncal,16.366666666666667,16.71666666666667,16.950000000000003,17.200000000000003,16.666666666666664,16.933333333333337,5107,7200
5100_transmilenio-troncal,2200_transmilenio-troncal,29.7,28.083333333333336,30.533333333333335,30.533333333333335,30.23333333333333,30.566666666666666,5100,2200
5100_transmilenio-troncal,2001_transmilenio-troncal,33.95,32.333333333333336,34.78333333333333,34.78333333333333,34.483333333333334,34.81666666666666,5100,2001
5100_transmilenio-troncal,2303_transmilenio-troncal,22.45,22.733333333333334,24.499999999999996,24.499999999999996,23.85,24.299999999999997,5100,2303
5100_transmilenio-troncal,2300_transmilenio-troncal,24.083333333333332,23.650000000000002,26.1,26.1,25.849999999999998,26.133333333333333,5100,2300
5100_transmilenio-troncal,2205_transmilenio-troncal,25.25,25.533333333333335,28.183333333333334,28.183333333333334,27.93333333333333,28.216666666666665,5100,2205
5100_transmilenio-troncal,2202_transmilenio-troncal,27.066666666666666,27.650000000000002,29.533333333333335,29.533333333333335,29.15,29.466666666666665,5100,2202
5100_transmilenio-troncal,2105_transmilenio-troncal,31.0,29.150000000000002,31.6,31.6,31.349999999999998,31.633333333333333,5100,2105
5100_transmilenio-troncal,2104_transmilenio-troncal,31.133333333333333,30.333333333333336,32.78333333333333,32.78333333333333,32.483333333333334,32.78333333333333,5100,2104
5100_transmilenio-troncal,2102_transmilenio-troncal,33.95,32.18333333333334,35.46666666666667,35.46666666666667,35.21666666666667,35.5,5100,2102
5100_transmilenio-troncal,2304_transmilenio-troncal,19.95,20.233333333333334,22.683333333333334,22.683333333333334,22.4,22.683333333333334,5100,2304
5100_transmilenio-troncal,2103_transmilenio-troncal,32.21666666666667,31.283333333333335,33.733333333333334,33.733333333333334,33.483333333333334,33.766666666666666,5100,2103
5100_transmilenio-troncal,2204_transmilenio-troncal,24.566666666666666,25.483333333333334,27.033333333333335,27.033333333333335,26.65,26.966666666666665,5100,2204
5100_transmilenio-troncal,2000_transmilenio-troncal,33.63333333333333,32.833333333333336,35.28333333333333,35.28333333333333,34.983333333333334,35.28333333333333,5100,2000
5100_transmilenio-troncal,2201_transmilenio-troncal,28.383333333333333,26.400000000000002,28.85,28.85,28.599999999999998,28.883333333333333,5100,2201
5100_transmilenio-troncal,2101_transmilenio-troncal,34.35,31.900000000000002,34.35,34.35,34.099999999999994,34.38333333333333,5100,2101
5100_transmilenio-troncal,2302_transmilenio-troncal,22.066666666666666,22.983333333333334,24.533333333333335,24.533333333333335,24.15,24.466666666666665,5100,2302
5100_transmilenio-troncal,2502_transmilenio-troncal,36.45,34.833333333333336,37.28333333333333,37.28333333333333,36.983333333333334,37.31666666666666,5100,2502
5100_transmilenio-troncal,9116_transmilenio-troncal,15.833333333333332,15.466666666666665,15.666666666666666,15.666666666666666,15.316666666666666,15.466666666666665,5100,9116
5100_transmilenio-troncal,9110_transmilenio-troncal,11.85,11.866666666666667,11.95,11.95,11.866666666666667,11.866666666666667,5100,9110
5100_transmilenio-troncal,9111_transmilenio-troncal,11.333333333333332,11.483333333333333,11.483333333333333,11.483333333333333,11.333333333333332,11.483333333333333,5100,9111
5100_transmilenio-troncal,9113_transmilenio-troncal,14.383333333333333,14.4,14.483333333333333,14.483333333333333,14.4,14.4,5100,9113
5100_transmilenio-troncal,9114_transmilenio-troncal,13.633333333333333,13.75,13.75,13.75,13.633333333333333,13.75,5100,9114
5100_transmilenio-troncal,9117_transmilenio-troncal,16.9,17.183333333333334,17.183333333333334,17.183333333333334,16.9,17.183333333333334,5100,9117
5100_transmilenio-troncal,9119_transmilenio-troncal,19.299999999999997,18.216666666666665,18.416666666666664,18.416666666666664,18.066666666666666,18.216666666666665,5100,9119
5100_transmilenio-troncal,9120_transmilenio-troncal,21.28333333333333,21.666666666666668,21.783333333333335,21.783333333333335,21.4,21.716666666666665,5100,9120
5100_transmilenio-troncal,9122_transmilenio-troncal,22.366666666666664,20.966666666666665,21.166666666666664,21.166666666666664,20.816666666666666,20.966666666666665,5100,9122
5100_transmilenio-troncal,9123_transmilenio-troncal,21.166666666666664,22.716666666666665,23.916666666666664,23.916666666666664,23.566666666666666,23.716666666666665,5100,9123
5100_transmilenio-troncal,9121_transmilenio-troncal,22.15,21.2,21.166666666666664,21.166666666666664,20.816666666666666,20.966666666666665,5100,9121
5100_transmilenio-troncal,9118_transmilenio-troncal,18.78333333333333,19.066666666666666,19.183333333333334,19.183333333333334,18.9,19.183333333333334,5100,9118
5100_transmilenio-troncal,9115_transmilenio-troncal,15.383333333333333,15.5,15.5,15.5,15.383333333333333,15.5,5100,9115
5100_transmilenio-troncal,9109_transmilenio-troncal,13.516666666666666,13.533333333333333,13.616666666666665,13.616666666666665,13.533333333333333,13.533333333333333,5100,9109
5100_transmilenio-troncal,3003_transmilenio-troncal,29.816666666666666,30.233333333333334,38.43333333333334,38.43333333333334,37.400000000000006,38.233333333333334,5100,3003
5100_transmilenio-troncal,3004_transmilenio-troncal,31.516666666666666,31.933333333333334,36.733333333333334,36.733333333333334,35.7,36.53333333333333,5100,3004
5100_transmilenio-troncal,3007_transmilenio-troncal,28.349999999999998,28.950000000000003,32.916666666666664,32.916666666666664,32.25,32.71666666666666,5100,3007
5100_transmilenio-troncal,3001_transmilenio-troncal,29.849999999999998,30.266666666666666,41.800000000000004,41.800000000000004,40.76666666666667,41.33333333333333,5100,3001
5100_transmilenio-troncal,3006_transmilenio-troncal,29.083333333333332,29.683333333333337,37.766666666666666,37.766666666666666,32.88333333333333,33.349999999999994,5100,3006
5100_transmilenio-troncal,3000_transmilenio-troncal,35.349999999999994,35.766666666666666,45.18333333333334,45.18333333333334,44.150000000000006,44.983333333333334,5100,3000
5100_transmilenio-troncal,3010_transmilenio-troncal,24.916666666666664,25.51666666666667,29.48333333333333,29.48333333333333,28.816666666666666,29.28333333333333,5100,3010
5100_transmilenio-troncal,3013_transmilenio-troncal,22.8,23.083333333333336,28.600000000000005,28.600000000000005,28.183333333333337,28.533333333333335,5100,3013
5100_transmilenio-troncal,3014_transmilenio-troncal,21.28333333333333,21.700000000000003,27.06666666666667,27.06666666666667,26.650000000000002,27.0,5100,3014
5100_transmilenio-troncal,3009_transmilenio-troncal,26.616666666666664,27.21666666666667,31.18333333333333,31.18333333333333,30.516666666666666,30.98333333333333,5100,3009
5100_transmilenio-troncal,3002_transmilenio-troncal,28.15,28.566666666666666,40.1,40.1,39.06666666666667,39.633333333333326,5100,3002
5100_transmilenio-troncal,3005_transmilenio-troncal,30.849999999999998,31.450000000000003,36.0,36.0,34.65,35.11666666666666,5100,3005
5100_transmilenio-troncal,3011_transmilenio-troncal,24.8,25.03333333333333,27.78333333333333,27.78333333333333,27.116666666666667,27.583333333333332,5100,3011
5100_transmilenio-troncal,3012_transmilenio-troncal,23.283333333333335,23.516666666666666,29.299999999999997,29.299999999999997,28.633333333333333,29.099999999999998,5100,3012
5100_transmilenio-troncal,4104_transmilenio-troncal,23.9,24.466666666666665,28.816666666666663,28.816666666666663,27.96666666666667,28.616666666666664,5100,4104
5100_transmilenio-troncal,4003_transmilenio-troncal,29.416666666666664,29.7,34.61666666666667,34.61666666666667,33.56666666666667,34.416666666666664,5100,4003
5100_transmilenio-troncal,4102_transmilenio-troncal,26.78333333333333,27.45,31.799999999999997,31.799999999999997,30.85,31.599999999999998,5100,4102
5100_transmilenio-troncal,4106_transmilenio-troncal,21.65,21.966666666666665,26.81666666666667,26.81666666666667,26.366666666666667,26.75,5100,4106
5100_transmilenio-troncal,4105_transmilenio-troncal,23.166666666666664,23.48333333333333,28.333333333333336,28.333333333333336,27.883333333333333,28.266666666666666,5100,4105
5100_transmilenio-troncal,4004_transmilenio-troncal,27.7,27.983333333333334,32.9,32.9,31.85,32.699999999999996,5100,4004
5100_transmilenio-troncal,4002_transmilenio-troncal,30.216666666666665,30.5,36.03333333333333,36.03333333333333,34.983333333333334,35.83333333333333,5100,4002
5100_transmilenio-troncal,4107_transmilenio-troncal,20.65,21.066666666666666,25.533333333333335,25.533333333333335,25.116666666666667,25.466666666666665,5100,4107
5100_transmilenio-troncal,4103_transmilenio-troncal,25.583333333333332,26.216666666666665,30.566666666666663,30.566666666666663,29.650000000000002,30.366666666666664,5100,4103
5100_transmilenio-troncal,4101_transmilenio-troncal,27.18333333333333,27.916666666666664,32.266666666666666,32.266666666666666,31.416666666666668,32.06666666666666,5100,4101
5100_transmilenio-troncal,4108_transmilenio-troncal,21.466666666666665,21.75,24.18333333333333,24.18333333333333,23.55,23.98333333333333,5100,4108
5100_transmilenio-troncal,4000_transmilenio-troncal,31.65,32.13333333333333,37.05,37.05,35.800000000000004,36.849999999999994,5100,4000
5100_transmilenio-troncal,4001_transmilenio-troncal,31.516666666666666,31.85,36.95,36.95,35.900000000000006,36.75,5100,4001
5100_transmilenio-troncal,7103_transmilenio-troncal,18.45,18.733333333333334,24.183333333333334,24.183333333333334,23.9,24.183333333333334,5100,7103
5100_transmilenio-troncal,7108_transmilenio-troncal,11.333333333333332,11.333333333333332,25.216666666666665,25.216666666666665,24.833333333333332,25.216666666666665,5100,7108
5100_transmilenio-troncal,7109_transmilenio-troncal,9.266666666666666,9.266666666666666,23.15,23.15,22.766666666666666,23.15,5100,7109
5100_transmilenio-troncal,7106_transmilenio-troncal,14.35,14.433333333333334,28.366666666666667,28.366666666666667,27.766666666666666,28.366666666666667,5100,7106
5100_transmilenio-troncal,7101_transmilenio-troncal,21.95,22.233333333333334,28.116666666666667,28.116666666666667,27.716666666666665,28.200000000000003,5100,7101
5100_transmilenio-troncal,7105_transmilenio-troncal,15.233333333333333,15.233333333333333,27.683333333333334,27.683333333333334,27.4,27.683333333333334,5100,7105
5100_transmilenio-troncal,7110_transmilenio-troncal,11.433333333333332,11.433333333333332,25.4,25.4,24.933333333333334,25.4,5100,7110
5100_transmilenio-troncal,12003_transmilenio-troncal,8.133333333333333,8.133333333333333,8.133333333333333,8.133333333333333,8.133333333333333,8.133333333333333,5100,12003
5100_transmilenio-troncal,7111_transmilenio-troncal,12.483333333333333,12.633333333333333,26.516666666666666,26.516666666666666,25.983333333333334,26.516666666666666,5100,7111
5100_transmilenio-troncal,7104_transmilenio-troncal,16.95,17.016666666666666,26.35,26.35,26.066666666666666,26.633333333333333,5100,7104
5100_transmilenio-troncal,7107_transmilenio-troncal,12.45,12.45,26.383333333333333,26.383333333333333,25.866666666666667,26.383333333333333,5100,7107
5100_transmilenio-troncal,5107_transmilenio-troncal,5.716666666666667,5.783333333333333,5.783333333333333,5.783333333333333,5.716666666666667,5.783333333333333,5100,5107
5100_transmilenio-troncal,5002_transmilenio-troncal,3.283333333333333,3.283333333333333,3.283333333333333,3.283333333333333,3.1333333333333333,3.283333333333333,5100,5002
5100_transmilenio-troncal,12002_transmilenio-troncal,6.5,6.5,6.5,6.5,6.5,6.5,5100,12002
5100_transmilenio-troncal,12001_transmilenio-troncal,8.35,8.516666666666666,9.05,9.05,8.516666666666666,8.516666666666666,5100,12001
5100_transmilenio-troncal,14001_transmilenio-troncal,10.666666666666666,10.75,10.75,10.75,10.75,10.75,5100,14001
5100_transmilenio-troncal,5101_transmilenio-troncal,1.5,1.5666666666666667,1.5666666666666667,1.5666666666666667,1.5,1.5666666666666667,5100,5101
5100_transmilenio-troncal,5103_transmilenio-troncal,3.6,3.6,3.8666666666666663,4.233333333333333,4.05,4.233333333333333,5100,5103
5100_transmilenio-troncal,5102_transmilenio-troncal,2.55,2.55,2.6666666666666665,3.3166666666666664,3.166666666666667,3.3166666666666664,5100,5102
5100_transmilenio-troncal,5001_transmilenio-troncal,3.966666666666667,3.966666666666667,4.166666666666667,5.133333333333333,4.916666666666667,5.133333333333333,5100,5001
5100_transmilenio-troncal,5000_transmilenio-troncal,5.283333333333333,5.566666666666666,6.300000000000001,7.266666666666666,6.966666666666667,7.266666666666666,5100,5000
5100_transmilenio-troncal,5105_transmilenio-troncal,4.0,4.0,4.0,4.0,4.0,4.0,5100,5105
5100_transmilenio-troncal,12000_transmilenio-troncal,7.033333333333333,7.166666666666666,7.7,7.7,7.166666666666666,7.166666666666666,5100,12000
5100_transmilenio-troncal,12004_transmilenio-troncal,9.416666666666666,9.416666666666666,9.45,9.45,9.45,9.45,5100,12004
5100_transmilenio-troncal,5005_transmilenio-troncal,2.5,2.5,2.5,2.5,2.5,2.5,5100,5005
5100_transmilenio-troncal,12007_transmilenio-troncal,8.216666666666667,8.216666666666667,8.216666666666667,8.216666666666667,8.216666666666667,8.216666666666667,5100,12007
5100_transmilenio-troncal,7005_transmilenio-troncal,21.65,22.016666666666666,35.26666666666666,35.26666666666666,34.83333333333333,35.18333333333333,5100,7005
5100_transmilenio-troncal,7112_transmilenio-troncal,14.733333333333333,14.983333333333333,26.799999999999997,26.799999999999997,26.716666666666665,26.716666666666665,5100,7112
5100_transmilenio-troncal,7006_transmilenio-troncal,20.65,21.216666666666665,33.86666666666666,33.86666666666666,33.43333333333333,33.78333333333333,5100,7006
5100_transmilenio-troncal,7002_transmilenio-troncal,26.383333333333333,26.95,39.599999999999994,39.599999999999994,39.266666666666666,39.61666666666667,5100,7002
5100_transmilenio-troncal,7008_transmilenio-troncal,18.2,18.65,32.15,32.15,31.599999999999998,31.65,5100,7008
5100_transmilenio-troncal,7007_transmilenio-troncal,20.2,20.349999999999998,34.15,34.15,33.599999999999994,33.65,5100,7007
5100_transmilenio-troncal,7001_transmilenio-troncal,28.13333333333333,28.78333333333333,42.099999999999994,42.099999999999994,40.81666666666666,41.3,5100,7001
5100_transmilenio-troncal,7009_transmilenio-troncal,16.9,17.266666666666666,30.266666666666662,30.266666666666662,30.13333333333333,30.18333333333333,5100,7009
5100_transmilenio-troncal,7003_transmilenio-troncal,23.9,24.266666666666666,37.51666666666666,37.51666666666666,37.08333333333333,37.43333333333333,5100,7003
5100_transmilenio-troncal,7113_transmilenio-troncal,15.366666666666665,15.516666666666666,28.066666666666663,28.066666666666663,27.93333333333333,27.98333333333333,5100,7113
5100_transmilenio-troncal,7004_transmilenio-troncal,23.43333333333333,24.083333333333332,36.783333333333324,36.783333333333324,36.21666666666666,36.699999999999996,5100,7004
5100_transmilenio-troncal,8002_transmilenio-troncal,24.099999999999998,24.666666666666668,24.749999999999996,24.749999999999996,24.116666666666667,24.666666666666668,5100,8002
5100_transmilenio-troncal,9100_transmilenio-troncal,20.95,21.46666666666667,21.549999999999997,21.549999999999997,20.96666666666667,21.46666666666667,5100,9100
5100_transmilenio-troncal,9105_transmilenio-troncal,17.93333333333333,18.099999999999998,18.18333333333333,18.18333333333333,18.099999999999998,18.099999999999998,5100,9105
5100_transmilenio-troncal,9107_transmilenio-troncal,15.149999999999999,15.316666666666666,15.399999999999999,15.399999999999999,15.316666666666666,15.316666666666666,5100,9107
